env_seed,encoder,encoder_mode,encoder_system_mode,decoder,decoder_mode,decoder_system_mode,interceptor,interceptor_mode,interceptor_system_mode,intercepts,miscomms,both,survived,avg_turns_per_episode,avg_intercept_turn,avg_miscomm_turn,avg_changed_hint,avg_encoder_attempts,avg_decoder_attempts,avg_interceptor_attempts,total_encoder_fails,total_decoder_fails,total_interceptor_fails
12,qwen2.5_72B,0,0,qwen3_8b,0,0,qwen3_8b,0,0,1,0,0,0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,0
12,qwen3_4b,0,0,qwen2.5_72B,0,0,qwen2.5_72B,0,0,1,0,0,0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,0
12,qwen3_4b,0,0,qwen2.5_72B,0,0,qwen3_4b,0,0,1,0,0,0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0,0,0
12,qwen3_4b,0,0,qwen2.5_72B,0,0,qwen3_8b,0,0,1,0,0,0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0,0,0
12,qwen3_4b,0,0,qwen3_4b,0,0,qwen2.5_72B,0,0,1,0,0,0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0,0,0
12,qwen3_4b,0,0,qwen3_4b,0,0,qwen3_4b,0,0,1,0,0,0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0,0,0
12,qwen3_4b,0,0,qwen3_4b,0,0,qwen3_8b,0,0,0,0,0,1,8.0,0.0,6.0,0.0,0.125,0.0,0.625,0,0,0
12,qwen3_4b,0,0,qwen3_8b,0,0,qwen2.5_72B,0,0,1,0,0,0,6.0,5.0,1.0,0.0,0.0,1.0,0.0,0,0,0
12,qwen3_4b,0,0,qwen3_8b,0,0,qwen3_4b,0,0,0,1,0,0,3.0,1.0,2.0,0.0,0.0,3.6666666666666665,0.0,0,0,0
12,qwen3_4b,0,0,qwen3_8b,0,0,qwen3_8b,0,0,1,0,0,0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0,0,0
12,qwen3_8b,0,0,qwen2.5_72B,0,0,qwen2.5_72B,0,0,1,0,0,0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0,0,0
12,qwen3_8b,0,0,qwen2.5_72B,0,0,qwen3_4b,0,0,1,0,0,0,4.0,3.5,2.0,0.0,0.0,0.0,0.0,0,0,0
12,qwen3_8b,0,0,qwen2.5_72B,0,0,qwen3_8b,0,0,1,0,0,0,6.0,4.5,5.0,0.0,0.0,0.0,0.0,0,0,0
12,qwen3_8b,0,0,qwen3_4b,0,0,qwen2.5_72B,0,0,0,1,0,0,2.0,0.0,1.5,0.0,2.5,0.0,0.0,0,0,0
12,qwen3_8b,0,0,qwen3_4b,0,0,qwen3_4b,0,0,1,0,0,0,6.0,3.5,4.0,0.0,0.0,0.0,0.0,0,0,0
12,qwen3_8b,0,0,qwen3_4b,0,0,qwen3_8b,0,0,1,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0
12,qwen3_8b,0,0,qwen3_8b,0,0,qwen2.5_72B,0,0,1,0,0,0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0
12,qwen3_8b,0,0,qwen3_8b,0,0,qwen3_4b,0,0,1,0,0,0,6.0,3.5,0.0,0.0,0.0,0.0,0.0,0,0,0
12,qwen3_8b,0,0,qwen3_8b,0,0,qwen3_8b,0,0,1,0,0,0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,0
13,qwen2.5_72B,0,0,qwen2.5_72B,0,0,qwen2.5_72B,0,0,1,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0
13,qwen2.5_72B,0,0,qwen2.5_72B,0,0,qwen3_4b,0,0,1,0,0,0,7.0,4.5,0.0,0.0,0.0,0.0,0.0,0,0,0
13,qwen2.5_72B,0,0,qwen2.5_72B,0,0,qwen3_8b,0,0,1,0,0,0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,0
13,qwen2.5_72B,0,0,qwen3_4b,0,0,qwen2.5_72B,0,0,1,0,0,0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,0
13,qwen2.5_72B,0,0,qwen3_4b,0,0,qwen3_4b,0,0,0,0,0,1,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0
13,qwen2.5_72B,0,0,qwen3_4b,0,0,qwen3_8b,0,0,1,0,0,0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,0
13,qwen2.5_72B,0,0,qwen3_8b,0,0,qwen2.5_72B,0,0,0,1,0,0,2.0,0.0,1.5,0.0,0.0,2.5,0.0,0,0,0
13,qwen2.5_72B,0,0,qwen3_8b,0,0,qwen3_4b,0,0,1,0,0,0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0,0,0
13,qwen2.5_72B,0,0,qwen3_8b,0,0,qwen3_8b,0,0,1,0,0,0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0,0,0
13,qwen3_4b,0,0,qwen2.5_72B,0,0,qwen2.5_72B,0,0,1,0,0,0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,0
13,qwen3_4b,0,0,qwen2.5_72B,0,0,qwen3_4b,0,0,1,0,0,0,5.0,4.0,0.0,0.0,0.2,0.0,0.0,0,0,0
13,qwen3_4b,0,0,qwen2.5_72B,0,0,qwen3_8b,0,0,1,0,0,0,5.0,4.5,0.0,0.0,0.4,0.0,0.0,0,0,0
13,qwen3_4b,0,0,qwen3_4b,0,0,qwen2.5_72B,0,0,1,0,0,0,4.0,3.5,0.0,0.0,0.25,0.0,0.0,0,0,0
13,qwen3_4b,0,0,qwen3_4b,0,0,qwen3_4b,0,0,1,0,0,0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,0
13,qwen3_4b,0,0,qwen3_4b,0,0,qwen3_8b,0,0,1,0,0,0,4.0,3.5,0.0,0.0,0.25,0.0,0.0,0,0,0
13,qwen3_4b,0,0,qwen3_8b,0,0,qwen2.5_72B,0,0,1,0,0,0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,0
13,qwen3_4b,0,0,qwen3_8b,0,0,qwen3_4b,0,0,1,0,0,0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,0
13,qwen3_4b,0,0,qwen3_8b,0,0,qwen3_8b,0,0,1,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0
13,qwen3_8b,0,0,qwen2.5_72B,0,0,qwen2.5_72B,0,0,1,0,0,0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0,0,0
13,qwen3_8b,0,0,qwen2.5_72B,0,0,qwen3_4b,0,0,0,1,0,0,2.0,0.0,1.5,0.0,1.5,0.0,0.0,0,0,0
13,qwen3_8b,0,0,qwen2.5_72B,0,0,qwen3_8b,0,0,1,0,0,0,4.0,3.5,0.0,0.0,0.25,0.0,0.0,0,0,0
13,qwen3_8b,0,0,qwen3_4b,0,0,qwen2.5_72B,0,0,1,0,0,0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0,0,0
13,qwen3_8b,0,0,qwen3_4b,0,0,qwen3_4b,0,0,1,0,0,0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,0
13,qwen3_8b,0,0,qwen3_4b,0,0,qwen3_8b,0,0,1,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0
13,qwen3_8b,0,0,qwen3_8b,0,0,qwen2.5_72B,0,0,1,0,0,0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0,0,0
13,qwen3_8b,0,0,qwen3_8b,0,0,qwen3_4b,0,0,1,0,0,0,7.0,6.5,0.0,0.0,0.0,0.0,0.0,0,0,0
13,qwen3_8b,0,0,qwen3_8b,0,0,qwen3_8b,0,0,1,0,0,0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen2.5_72B,0,0,qwen2.5_72B,0,0,qwen2.5_72B,0,0,1,0,0,0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen2.5_72B,0,0,qwen2.5_72B,0,0,qwen3_4b,0,0,1,0,0,0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen2.5_72B,0,0,qwen2.5_72B,0,0,qwen3_8b,0,0,1,0,0,0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen2.5_72B,0,0,qwen3_4b,0,0,qwen2.5_72B,0,0,1,0,0,0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen2.5_72B,0,0,qwen3_4b,0,0,qwen3_4b,0,0,1,0,0,0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen2.5_72B,0,0,qwen3_4b,0,0,qwen3_8b,0,0,1,0,0,0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen2.5_72B,0,0,qwen3_8b,0,0,qwen2.5_72B,0,0,1,0,0,0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen2.5_72B,0,0,qwen3_8b,0,0,qwen3_4b,0,0,0,0,0,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen2.5_72B,0,0,qwen3_8b,0,0,qwen3_8b,0,0,1,0,0,0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen3_4b,0,0,qwen2.5_72B,0,0,qwen2.5_72B,0,0,1,0,0,0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen3_4b,0,0,qwen2.5_72B,0,0,qwen3_4b,0,0,1,0,0,0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen3_4b,0,0,qwen2.5_72B,0,0,qwen3_8b,0,0,1,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0,1.6666666666666667,0,0,0
14,qwen3_4b,0,0,qwen3_4b,0,0,qwen2.5_72B,0,0,1,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen3_4b,0,0,qwen3_4b,0,0,qwen3_4b,0,0,1,0,0,0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen3_4b,0,0,qwen3_4b,0,0,qwen3_8b,0,0,0,0,0,1,8.0,3.0,0.0,0.0,0.0,0.0,1.125,0,0,0
14,qwen3_4b,0,0,qwen3_8b,0,0,qwen2.5_72B,0,0,1,0,0,0,7.0,5.5,0.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen3_4b,0,0,qwen3_8b,0,0,qwen3_4b,0,0,1,0,0,0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen3_4b,0,0,qwen3_8b,0,0,qwen3_8b,0,0,1,0,0,0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen3_8b,0,0,qwen2.5_72B,0,0,qwen2.5_72B,0,0,1,0,0,0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen3_8b,0,0,qwen2.5_72B,0,0,qwen3_4b,0,0,1,0,0,0,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen3_8b,0,0,qwen2.5_72B,0,0,qwen3_8b,0,0,1,0,0,0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen3_8b,0,0,qwen3_4b,0,0,qwen2.5_72B,0,0,1,0,0,0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen3_8b,0,0,qwen3_4b,0,0,qwen3_4b,0,0,1,0,0,0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen3_8b,0,0,qwen3_4b,0,0,qwen3_8b,0,0,1,0,0,0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen3_8b,0,0,qwen3_8b,0,0,qwen2.5_72B,0,0,1,0,0,0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen3_8b,0,0,qwen3_8b,0,0,qwen3_4b,0,0,1,0,0,0,6.0,4.5,4.0,0.0,0.0,0.0,0.0,0,0,0
14,qwen3_8b,0,0,qwen3_8b,0,0,qwen3_8b,0,0,1,0,0,0,6.0,4.5,4.0,0.0,0.0,0.0,0.0,0,0,0
